age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
41,Female,Bachelors,Freelancer,31,Single,Engineer,Data Analysis,Science,96419
37,Male,PhD,Government,23,Widowed,Artist,Excel,Business,104643
54,Male,High School,Freelancer,28,Married,Manager,Public Speaking,Technology,68418
21,Female,Bachelors,Unemployed,58,Married,Technician,C++,Technology,77262
45,Male,Bachelors,Self-employed,47,Single,Artist,Excel,Art,57494
61,Female,Masters,Freelancer,42,Married,Artist,Communication,Art,68561
37,Male,Masters,Self-employed,59,Single,Doctor,Public Speaking,Art,159212
41,Female,High School,Government,41,Widowed,Salesperson,Leadership,Technology,41320
49,Female,Masters,Private,43,Widowed,Artist,C++,Business,58818
58,Female,Bachelors,Freelancer,45,Married,Doctor,Data Analysis,Art,121788
53,Female,Masters,Freelancer,49,Single,Manager,Excel,Technology,136557
51,Male,Diploma,Self-employed,52,Divorced,Manager,Data Analysis,Art,98202
53,Male,Masters,Government,35,Widowed,Technician,C++,Art,80016
19,Female,Bachelors,Unemployed,41,Single,Salesperson,Data Analysis,Science,52891
32,Female,High School,Government,37,Single,Doctor,Excel,Art,64727
51,Male,PhD,Freelancer,26,Single,Engineer,Public Speaking,Technology,128708
53,Male,Masters,Unemployed,45,Married,Manager,Excel,Business,144368
23,Male,Bachelors,Government,27,Divorced,Salesperson,Python,Technology,67173
56,Male,PhD,Private,25,Married,Technician,Data Analysis,Technology,121532
59,Male,PhD,Self-employed,49,Widowed,Engineer,Python,Art,158108
29,Male,Diploma,Government,58,Married,Manager,Public Speaking,Science,80910
20,Female,PhD,Government,42,Single,Manager,Python,Education,168923
62,Male,Bachelors,Private,51,Married,Technician,Data Analysis,Education,65538
35,Male,Bachelors,Freelancer,41,Single,Technician,C++,Education,84597
57,Female,Masters,Self-employed,28,Divorced,Teacher,Communication,Technology,81750
38,Male,Masters,Government,50,Married,Artist,Public Speaking,Art,57046
32,Male,Masters,Unemployed,26,Married,Artist,Excel,Education,75855
50,Male,PhD,Government,28,Married,Engineer,Leadership,Health,135477
52,Male,PhD,Self-employed,32,Single,Artist,Public Speaking,Health,99577
43,Male,Diploma,Government,22,Single,Engineer,Python,Health,80745
25,Female,Masters,Private,54,Married,Salesperson,C++,Business,66516
53,Male,High School,Government,52,Married,Manager,Data Analysis,Art,63535
47,Female,Diploma,Government,40,Divorced,Teacher,C++,Technology,42017
40,Female,High School,Unemployed,50,Divorced,Teacher,C++,Technology,32537
59,Male,PhD,Private,53,Widowed,Manager,Data Analysis,Art,187040
61,Female,Diploma,Private,51,Divorced,Technician,Leadership,Science,64878
31,Male,Diploma,Government,54,Divorced,Doctor,Data Analysis,Science,81947
31,Female,Bachelors,Unemployed,34,Divorced,Doctor,Leadership,Business,131545
19,Female,PhD,Government,51,Single,Artist,Data Analysis,Art,86481
54,Male,PhD,Government,25,Divorced,Technician,Python,Science,107248
22,Male,Diploma,Self-employed,40,Divorced,Engineer,Leadership,Business,62083
55,Male,PhD,Self-employed,52,Married,Salesperson,Python,Education,126004
62,Male,Diploma,Unemployed,51,Single,Teacher,Public Speaking,Education,41128
58,Male,Bachelors,Freelancer,38,Widowed,Artist,Leadership,Business,54084
64,Female,Diploma,Self-employed,52,Widowed,Manager,Leadership,Art,82413
31,Female,PhD,Freelancer,47,Divorced,Technician,Data Analysis,Education,135157
56,Female,PhD,Private,50,Widowed,Teacher,Leadership,Art,109260
42,Female,Diploma,Self-employed,40,Widowed,Engineer,Python,Science,64929
37,Female,Diploma,Self-employed,53,Widowed,Engineer,Public Speaking,Education,72741
19,Female,Diploma,Unemployed,34,Divorced,Doctor,Data Analysis,Science,106901
56,Female,Masters,Freelancer,33,Widowed,Artist,Excel,Art,62657
23,Male,PhD,Self-employed,38,Divorced,Manager,Public Speaking,Art,165727
