age,sex,education,workclass,hours-per-week,marital-status,occupation,skills,interests,income
47,Female,High School,Self-employed,53,Married,Academic Researcher,Blockchain,Education,50101
22,Male,Bachelors,Freelancer,45,Widowed,Instructional Designer,Python,Education,143387
26,Male,Bachelors,Unemployed,58,Divorced,Professor,Python,Education,47189
19,Male,Masters,Government,41,Single,Professor,Software Engineering,Education,73141
31,Female,PhD,Self-employed,22,Widowed,Professor,C++,Education,165322
49,Male,Bachelors,Unemployed,53,Single,Instructional Designer,HTML/CSS,Education,69607
21,Female,Bachelors,Government,41,Married,Academic Researcher,Excel,Education,54602
46,Male,Masters,Freelancer,56,Single,Teacher,Python,Education,81164
27,Male,Masters,Freelancer,28,Widowed,Teacher,Software Engineering,Education,93526
56,Female,PhD,Unemployed,45,Divorced,Academic Researcher,Cybersecurity,Education,231251
30,Male,Masters,Freelancer,24,Single,Instructional Designer,Cybersecurity,Education,112910
20,Female,High School,Government,38,Divorced,Curriculum Developer,Data Analysis,Education,41021
31,Male,PhD,Self-employed,27,Single,Instructional Designer,Excel,Education,92587
39,Female,Bachelors,Self-employed,24,Single,Academic Researcher,Python,Education,68978
18,Female,Bachelors,Government,43,Divorced,Teacher,C++,Education,86488
40,Male,High School,Unemployed,55,Divorced,Professor,React,Education,85707
48,Male,Bachelors,Freelancer,41,Widowed,Teacher,UI/UX Design,Education,55537
50,Female,PhD,Freelancer,34,Widowed,Professor,Testing,Education,198986
57,Female,High School,Private,30,Single,Teacher,React,Education,74358
60,Female,PhD,Government,37,Divorced,Curriculum Developer,Python,Education,100618
64,Female,Diploma,Self-employed,52,Widowed,Teacher,Leadership,Education,82413
48,Female,High School,Self-employed,56,Married,Instructional Designer,Content Writing,Education,73100
44,Male,Diploma,Private,22,Single,Professor,Leadership,Education,92667
26,Female,Bachelors,Self-employed,31,Divorced,Professor,Testing,Education,86105
64,Female,High School,Unemployed,37,Married,Professor,Leadership,Education,38793
43,Female,High School,Unemployed,43,Single,Academic Researcher,C++,Education,108800
35,Male,Diploma,Unemployed,32,Widowed,Academic Researcher,Data Analysis,Education,42358
46,Male,Diploma,Freelancer,29,Married,Professor,Leadership,Education,46503
36,Female,PhD,Self-employed,40,Widowed,Professor,Excel,Education,130668
52,Male,High School,Freelancer,37,Single,Teacher,Node.js,Education,54791
62,Male,Masters,Self-employed,33,Widowed,Professor,Leadership,Education,118129
64,Female,Diploma,Self-employed,20,Widowed,Professor,C++,Education,57585
44,Male,PhD,Unemployed,34,Divorced,Academic Researcher,Graphic Design,Education,108106
45,Female,PhD,Unemployed,24,Widowed,Curriculum Developer,Leadership,Education,79712
44,Male,High School,Self-employed,36,Single,Curriculum Developer,Marketing,Education,32184
40,Male,High School,Freelancer,48,Divorced,Instructional Designer,DevOps,Education,62546
22,Male,Diploma,Government,28,Married,Teacher,Python,Education,101658
36,Female,Bachelors,Private,40,Single,Instructional Designer,Python,Education,70295
59,Female,Diploma,Unemployed,51,Single,Teacher,Cloud Computing,Education,48983
19,Female,High School,Unemployed,28,Single,Academic Researcher,HTML/CSS,Education,41541
43,Male,Bachelors,Self-employed,22,Divorced,Professor,Excel,Education,116378
63,Male,Masters,Private,24,Divorced,Curriculum Developer,React,Education,148559
19,Male,PhD,Government,45,Divorced,Instructional Designer,Statistics,Education,140109
46,Female,Masters,Self-employed,58,Single,Instructional Designer,SQL,Education,206278
43,Male,Bachelors,Self-employed,25,Single,Professor,Cybersecurity,Education,82950
54,Male,Masters,Self-employed,51,Single,Civil Engineer,Communication,Engineering,73333
30,Male,Masters,Freelancer,24,Single,Civil Engineer,C++,Engineering,115435
47,Female,Masters,Government,24,Divorced,Civil Engineer,Excel,Engineering,75852
52,Female,PhD,Self-employed,24,Married,Electrical Engineer,C++,Engineering,213616
58,Male,High School,Private,54,Single,Civil Engineer,Data Analysis,Engineering,48588
47,Male,Diploma,Unemployed,57,Single,Mechanical Engineer,Machine Learning,Engineering,74680
40,Female,Diploma,Unemployed,47,Widowed,Aerospace Engineer,Java,Engineering,62005
55,Female,High School,Self-employed,52,Widowed,Industrial Engineer,Marketing,Engineering,58568
64,Female,Bachelors,Government,45,Married,Aerospace Engineer,Public Speaking,Engineering,113844
49,Female,Bachelors,Unemployed,44,Single,Civil Engineer,Project Management,Engineering,55636
57,Female,High School,Private,37,Divorced,Civil Engineer,Cloud Computing,Engineering,65599
23,Female,PhD,Self-employed,39,Married,Industrial Engineer,Node.js,Engineering,145960
37,Male,Bachelors,Unemployed,33,Widowed,Electrical Engineer,React,Engineering,72921
45,Male,Diploma,Unemployed,27,Divorced,Mechanical Engineer,Leadership,Engineering,54594
58,Male,High School,Private,45,Divorced,Industrial Engineer,Python,Engineering,72428
25,Female,Masters,Private,31,Single,Civil Engineer,Excel,Engineering,72977
25,Male,High School,Freelancer,40,Single,Industrial Engineer,C++,Engineering,55727
19,Female,PhD,Self-employed,50,Single,Civil Engineer,Statistics,Engineering,113740
41,Female,Diploma,Self-employed,21,Divorced,Civil Engineer,C++,Engineering,50407
21,Male,High School,Private,46,Widowed,Electrical Engineer,Java,Engineering,79142
63,Female,High School,Government,36,Single,Mechanical Engineer,Public Speaking,Engineering,42132
23,Female,Diploma,Self-employed,33,Single,Aerospace Engineer,Leadership,Engineering,75169
25,Male,Bachelors,Freelancer,39,Married,Aerospace Engineer,Python,Engineering,84076
58,Male,Diploma,Unemployed,35,Married,Electrical Engineer,Networking,Engineering,48271
62,Female,Bachelors,Government,33,Widowed,Electrical Engineer,Public Speaking,Engineering,110191
55,Female,Masters,Freelancer,59,Widowed,Aerospace Engineer,Excel,Engineering,155743
32,Male,Diploma,Unemployed,50,Married,Aerospace Engineer,Data Analysis,Engineering,60618
39,Female,Bachelors,Government,44,Single,Mechanical Engineer,Networking,Engineering,68910
33,Male,PhD,Government,54,Single,Civil Engineer,Machine Learning,Engineering,83282
47,Female,High School,Self-employed,52,Single,Industrial Engineer,Excel,Engineering,54048
40,Female,Bachelors,Self-employed,58,Married,Electrical Engineer,Statistics,Engineering,63657
49,Male,Diploma,Self-employed,32,Widowed,Electrical Engineer,Leadership,Engineering,95569
33,Male,Masters,Unemployed,56,Widowed,Mechanical Engineer,C++,Engineering,82938
18,Female,High School,Self-employed,53,Divorced,Electrical Engineer,Public Speaking,Engineering,95365
54,Male,High School,Freelancer,45,Widowed,Civil Engineer,Data Analysis,Engineering,44616
63,Male,Diploma,Self-employed,30,Widowed,Aerospace Engineer,Communication,Engineering,47483
63,Female,Bachelors,Freelancer,55,Divorced,Aerospace Engineer,Leadership,Engineering,50105
56,Female,Bachelors,Private,58,Married,Electrical Engineer,Project Management,Engineering,64056
64,Male,Masters,Self-employed,39,Single,Aerospace Engineer,Customer Support,Engineering,66412
53,Female,Diploma,Government,54,Divorced,Civil Engineer,SQL,Engineering,44026
22,Female,Diploma,Unemployed,33,Widowed,Aerospace Engineer,Leadership,Engineering,44702
42,Female,PhD,Private,54,Single,Mechanical Engineer,Data Analysis,Engineering,88548
31,Male,Masters,Freelancer,56,Divorced,Industrial Engineer,C++,Engineering,64293
26,Female,High School,Self-employed,50,Single,Aerospace Engineer,Communication,Engineering,29523
31,Female,Bachelors,Unemployed,32,Divorced,Industrial Engineer,Content Writing,Engineering,98417
35,Female,Diploma,Self-employed,46,Divorced,Mechanical Engineer,Public Speaking,Engineering,115912
64,Female,High School,Unemployed,21,Married,Civil Engineer,Communication,Engineering,83372
52,Male,Bachelors,Government,59,Married,Industrial Engineer,Networking,Engineering,99167
25,Female,High School,Self-employed,34,Widowed,Aerospace Engineer,Software Engineering,Engineering,28953
43,Female,High School,Unemployed,43,Single,Industrial Engineer,Business Analysis,Engineering,112035
45,Female,Masters,Unemployed,55,Widowed,Aerospace Engineer,Content Writing,Engineering,119803
51,Male,Masters,Unemployed,25,Married,Mechanical Engineer,Communication,Engineering,96859
59,Male,Diploma,Government,29,Divorced,Mechanical Engineer,Leadership,Engineering,64874
49,Female,PhD,Freelancer,56,Single,Industrial Engineer,Data Analysis,Engineering,104343
59,Female,Diploma,Private,35,Single,Aerospace Engineer,Statistics,Engineering,50790
31,Male,Masters,Unemployed,57,Widowed,Industrial Engineer,Data Analysis,Engineering,60773
22,Female,Bachelors,Freelancer,33,Divorced,Civil Engineer,C++,Engineering,98873
61,Male,PhD,Self-employed,57,Widowed,Civil Engineer,Python,Engineering,217862
24,Male,Masters,Self-employed,56,Single,Aerospace Engineer,Artificial Intelligence,Engineering,113991
54,Male,Masters,Unemployed,20,Married,Mechanical Engineer,Project Management,Engineering,86198
18,Female,Bachelors,Unemployed,50,Married,Civil Engineer,Data Analysis,Engineering,75331
28,Female,Bachelors,Government,51,Single,Aerospace Engineer,Machine Learning,Engineering,123434
26,Female,PhD,Self-employed,58,Divorced,Industrial Engineer,Python,Engineering,139787
59,Female,High School,Government,28,Divorced,Mechanical Engineer,Node.js,Engineering,42129
47,Female,Masters,Unemployed,28,Single,Industrial Engineer,Blockchain,Engineering,74082
35,Male,Masters,Freelancer,36,Single,Civil Engineer,C++,Engineering,79225
28,Male,Masters,Private,31,Married,Aerospace Engineer,Communication,Engineering,165296
50,Male,Masters,Private,48,Married,Aerospace Engineer,Excel,Engineering,152929
34,Male,Bachelors,Self-employed,30,Widowed,Civil Engineer,Communication,Engineering,73011
25,Female,High School,Self-employed,29,Divorced,Electrical Engineer,C++,Engineering,44004
28,Female,Masters,Freelancer,26,Married,Mechanical Engineer,DevOps,Engineering,133627
44,Male,High School,Unemployed,27,Single,Mechanical Engineer,Data Analysis,Engineering,35575
62,Female,PhD,Private,46,Widowed,Electrical Engineer,Excel,Engineering,165926
58,Male,Bachelors,Government,44,Married,Civil Engineer,Excel,Engineering,110370
26,Male,Bachelors,Self-employed,36,Widowed,Industrial Engineer,HTML/CSS,Engineering,125388
40,Male,PhD,Self-employed,41,Married,Mechanical Engineer,Excel,Engineering,199618
39,Female,PhD,Government,48,Widowed,Electrical Engineer,Leadership,Engineering,127640
45,Male,High School,Private,39,Single,Civil Engineer,Project Management,Engineering,44147
43,Female,Bachelors,Private,21,Widowed,Aerospace Engineer,Python,Engineering,63807
30,Male,Masters,Freelancer,24,Single,Mechanical Engineer,Artificial Intelligence,Engineering,121293
29,Male,Bachelors,Self-employed,42,Widowed,Industrial Engineer,Communication,Engineering,52182
31,Male,PhD,Self-employed,51,Divorced,Industrial Engineer,Leadership,Engineering,107572
50,Female,PhD,Unemployed,45,Single,Industrial Engineer,C++,Engineering,128955
24,Female,Bachelors,Private,46,Single,Industrial Engineer,C++,Engineering,139258
20,Male,Masters,Private,42,Married,Aerospace Engineer,Leadership,Engineering,75778
40,Female,Masters,Freelancer,53,Divorced,Industrial Engineer,Customer Support,Engineering,116225
49,Female,Masters,Private,43,Widowed,Aerospace Engineer,UI/UX Design,Engineering,69513
41,Male,Masters,Unemployed,45,Single,Aerospace Engineer,C++,Engineering,63455
21,Male,High School,Private,46,Widowed,Electrical Engineer,Public Speaking,Engineering,83639
51,Male,Bachelors,Private,33,Divorced,Aerospace Engineer,Data Analysis,Engineering,54061
42,Female,High School,Government,45,Single,Electrical Engineer,Python,Engineering,59168
54,Male,Bachelors,Unemployed,28,Married,Civil Engineer,HTML/CSS,Engineering,67063
41,Female,PhD,Government,29,Divorced,Electrical Engineer,Marketing,Engineering,184806
25,Male,Diploma,Freelancer,47,Single,Civil Engineer,Data Analysis,Engineering,52438
49,Female,Masters,Unemployed,33,Married,Mechanical Engineer,Data Visualization,Engineering,145717
52,Male,Bachelors,Government,59,Married,Electrical Engineer,Excel,Engineering,93793
61,Male,PhD,Private,58,Single,Mechanical Engineer,Data Analysis,Engineering,102988
59,Female,Diploma,Self-employed,20,Single,Industrial Engineer,Leadership,Engineering,93557
34,Male,Diploma,Freelancer,37,Widowed,Mechanical Engineer,Public Speaking,Engineering,55845
42,Female,High School,Self-employed,58,Single,Industrial Engineer,Node.js,Engineering,89978
19,Male,PhD,Government,36,Single,Industrial Engineer,Python,Engineering,188965
48,Male,Masters,Freelancer,48,Divorced,Civil Engineer,Communication,Engineering,146407
20,Male,Diploma,Self-employed,49,Married,Electrical Engineer,Blockchain,Engineering,110472
38,Male,Masters,Private,42,Widowed,Industrial Engineer,Python,Engineering,150532
25,Male,Diploma,Freelancer,31,Single,Mechanical Engineer,Communication,Engineering,70298
34,Male,Masters,Freelancer,55,Widowed,Aerospace Engineer,Communication,Engineering,56083
53,Male,Diploma,Private,31,Married,Aerospace Engineer,Leadership,Engineering,46380
22,Female,Masters,Private,30,Divorced,Mechanical Engineer,Machine Learning,Engineering,203266
18,Female,High School,Freelancer,42,Married,Mechanical Engineer,Communication,Engineering,42630
23,Female,High School,Freelancer,38,Divorced,Aerospace Engineer,Node.js,Engineering,42085
59,Male,High School,Freelancer,38,Divorced,Mechanical Engineer,Excel,Engineering,75553
39,Female,Masters,Freelancer,30,Married,Civil Engineer,C++,Engineering,78840
40,Male,Masters,Freelancer,37,Single,Aerospace Engineer,Java,Engineering,102610
39,Female,Bachelors,Self-employed,33,Divorced,Electrical Engineer,Business Analysis,Engineering,64749
31,Male,Masters,Private,43,Married,Aerospace Engineer,C++,Engineering,69462
19,Male,PhD,Government,24,Married,Industrial Engineer,React,Engineering,113987
41,Male,Masters,Private,47,Widowed,Industrial Engineer,Python,Engineering,131319
36,Male,Diploma,Self-employed,36,Married,Civil Engineer,Testing,Engineering,62114
62,Male,Bachelors,Freelancer,43,Divorced,Industrial Engineer,Data Analysis,Engineering,72921
62,Female,Diploma,Freelancer,31,Single,Mechanical Engineer,Data Analysis,Engineering,55560
29,Female,Masters,Unemployed,46,Married,Civil Engineer,Public Speaking,Engineering,70097
61,Female,Masters,Government,43,Single,Electrical Engineer,Software Engineering,Engineering,60084
55,Female,PhD,Self-employed,34,Widowed,Civil Engineer,C++,Engineering,197506
35,Male,Bachelors,Unemployed,43,Divorced,Aerospace Engineer,Leadership,Engineering,67402
50,Male,Masters,Government,49,Married,Aerospace Engineer,Python,Engineering,74677
48,Male,PhD,Self-employed,56,Married,Civil Engineer,Python,Engineering,80768
45,Male,Bachelors,Government,55,Widowed,Aerospace Engineer,Communication,Engineering,113768
46,Female,High School,Government,58,Widowed,Mechanical Engineer,C++,Engineering,57945
61,Female,Diploma,Private,51,Divorced,Electrical Engineer,Leadership,Engineering,64878
49,Female,Masters,Private,43,Widowed,Aerospace Engineer,C++,Engineering,58818
33,Male,PhD,Government,54,Single,Industrial Engineer,Excel,Engineering,76834
46,Female,Masters,Unemployed,40,Widowed,Electrical Engineer,Networking,Engineering,106597
